disease,f1,rouge1,rouge2,rougeL,bleu4
急性坏疽性阑尾炎伴穿孔伴弥漫性腹膜炎的西医治疗方法有哪些。,0.0328767123287671,0.0222222172483035,0.0,0.0222222172483035,0.0081023424073154
酸尿的西医治疗方法有哪些。,0.1860465116279069,0.1788235246941454,0.0377358441397202,0.1317647011647337,0.0171077115556855
妊娠期心脏病的西医治疗方法有哪些。,0.2384823848238482,0.2307692257693818,0.0566371631889737,0.1593406543408104,0.0226156465283931
股骨下端骨折的西医治疗方法有哪些。,0.0564705882352941,0.0476190426843542,0.0064205407467143,0.0476190426843542,0.0095986173442775
传染性单核细胞增多症的西医治疗方法有哪些。,0.0473372781065088,0.0360360310523142,0.0,0.0360360310523142,0.0113559705644009
壶腹周围癌的西医治疗方法有哪些。,0.0913043478260869,0.0831509798639211,0.0,0.0831509798639211,0.004153117550237
手术后残留异物的西医治疗方法有哪些。,0.0477453580901856,0.037634403643919,0.0,0.037634403643919,0.0092386662120222
衣原体盆腔腹膜感染的西医治疗方法有哪些。,0.2271604938271605,0.219999995276125,0.0341880293198925,0.1649999952761251,0.0146632498668915
滑车外缘经软骨骨折的西医治疗方法有哪些。,0.3286118980169971,0.3227665657218315,0.0537634359142358,0.2478386118313416,0.0259005942842927
梅毒性深层点状角膜炎的西医治疗方法有哪些。,0.0338164251207729,0.0243902393746587,0.0,0.0243902393746587,0.0061331270444354
开放性膀胱破裂的西医治疗方法有哪些。,0.0323624595469255,0.0197368371418381,0.0,0.0197368371418381,0.0118016083909527
肌肉缺血性梗死的西医治疗方法有哪些。,0.043010752688172,0.0347826041856338,0.0,0.0347826041856338,0.0075081592745335
急性撕脱性骨折的西医治疗方法有哪些。,0.2880434782608695,0.2817679509294588,0.0677966051758934,0.2486187796587406,0.0326286456080218
妊娠期肾感染的西医治疗方法有哪些。,0.1116279069767441,0.1035294070816334,0.0255591005346598,0.0847058776698687,0.0094079735248403
咽隐窝恶性肿瘤的西医治疗方法有哪些。,0.0384615384615384,0.0291970754248443,0.0,0.0291970754248443,0.0081314056510101
肺性脑病的西医治疗方法有哪些。,0.0462046204620461,0.0335570419854968,0.0,0.0335570419854968,0.0130887236734008
结肠胸腔瘘的西医治疗方法有哪些。,0.2025974025974025,0.1947368372560943,0.0349040090043835,0.1631578898876733,0.0139348502045567
1型糖尿病性高渗性高血糖状态昏迷的西医治疗方法有哪些。,0.0816326530612245,0.072727267839773,0.0,0.072727267839773,0.0044808415924208
肠病性肢皮炎综合征的西医治疗方法有哪些。,0.2541176470588235,0.2476190427659864,0.0570522930262887,0.1904761856231293,0.0217091437705899
腹膜后间皮瘤的西医治疗方法有哪些。,0.028169014084507,0.020366593907443,0.0,0.020366593907443,0.0041519346044344
肠鸣音异常的西医治疗方法有哪些。,0.0348837209302325,0.0235988150625222,0.0,0.0235988150625222,0.0119101597598912
先天性胸椎椎板畸形的西医治疗方法有哪些。,0.0331125827814569,0.0202020152973064,0.0,0.0202020152973064,0.0102367582420341
臀先露的西医治疗方法有哪些。,0.0397350993377483,0.0312499954340727,0.0,0.0312499954340727,0.0050335685920082
喉插管损伤的西医治疗方法有哪些。,0.0682926829268292,0.0589680542180155,0.0032414861899419,0.0540540493040107,0.0034442713045413
面骨动态未定肿瘤的西医治疗方法有哪些。,0.0867469879518072,0.0760094962668911,0.0030580989875138,0.0665083086184351,0.004761442764227
肛门瘙痒症的西医治疗方法有哪些。,0.0477815699658703,0.034722217224393,0.0,0.034722217224393,0.0136251801438127
易栓症的西医治疗方法有哪些。,0.0613810741687979,0.0518134666487695,0.0,0.0466321194985105,0.0090215818615532
雷诺病的西医治疗方法有哪些。,0.2850779510022272,0.2792792744416039,0.0626865622755628,0.1531531483154778,0.0207426775656893
麻疹的西医治疗方法有哪些。,0.0350877192982456,0.0266075342245129,0.0,0.0266075342245129,0.0063812785482209
肠源性脂肪代谢障碍的西医治疗方法有哪些。,0.2431192660550458,0.2366589279575369,0.0386904712649258,0.1995359581199499,0.014923479610012
先天性脑发育不全的西医治疗方法有哪些。,0.0346320346320346,0.0262582009532254,0.0,0.0262582009532254,0.0075706296215629
外阴上皮内瘤变(Ⅲ级)的西医治疗方法有哪些。,0.0304182509505703,0.0155038714990097,0.0,0.0155038714990097,0.0051993247507626
先天性脊髓低位症的西医治疗方法有哪些。,0.0316205533596838,0.0239520913247366,0.0,0.0239520913247366,0.0061527396779487
支气管鼻窦炎的西医治疗方法有哪些。,0.2237442922374429,0.2170900644767427,0.0748829903744396,0.1847575009663501,0.0207672912274792
坐骨病性脊柱侧凸的西医治疗方法有哪些。,0.0526315789473684,0.0435835301139134,0.0033333283902295,0.0435835301139134,0.011912861566269
慢性轻度丙型肝炎的西医治疗方法有哪些。,0.0140845070422535,0.0,0.0,0.0,0.006067714493624
脑出血的西医治疗方法有哪些。,0.0327102803738317,0.023640657403552,0.0,0.023640657403552,0.0027701390122688
急性肾损伤I期的西医治疗方法有哪些。,0.054054054054054,0.0455580817063013,0.0,0.0455580817063013,0.0108837740948395
直肠乙状结肠连接处恶性肿瘤的西医治疗方法有哪些。,0.0364583333333333,0.0263852193273517,0.0,0.0263852193273517,0.0076428380549447
胆囊结石伴慢性胆囊炎的西医治疗方法有哪些。,0.3253333333333333,0.3189189142280497,0.0853242272986292,0.2432432385523741,0.0416396628694919
隐孢子虫病的西医治疗方法有哪些。,0.2666666666666666,0.2599999950605001,0.0616883066946896,0.1949999950605001,0.0280926808929669
胸锁关节脱位的西医治疗方法有哪些。,0.0533880903490759,0.0457380410544565,0.0026525149530448,0.0457380410544565,0.0065869086015847
维生素D缺乏性佝偻病的西医治疗方法有哪些。,0.0436681222707423,0.0267857099888399,0.0,0.0267857099888399,0.0052642600452348
出血性水痘的西医治疗方法有哪些。,0.0350877192982456,0.025380705995002,0.0,0.025380705995002,0.0075378308598145
术后甲状腺功能减退的西医治疗方法有哪些。,0.0406091370558375,0.0307692261815917,0.0,0.0307692261815917,0.0065523591261715
脂溢性皮炎的西医治疗方法有哪些。,0.3523035230352304,0.3461538412989072,0.077192977535919,0.2692307643758302,0.0274464755149778
十二指肠继发恶性肿瘤的西医治疗方法有哪些。,0.0824742268041237,0.0749999950834204,0.0079470148700877,0.0583333284167538,0.0067697839065045
分娩期弥散性血管内凝血的西医治疗方法有哪些。,0.0441640378548895,0.0320512770613502,0.0,0.0320512770613502,0.0123617854905041
踝关节莱姆病性关节炎的西医治疗方法有哪些。,0.0410958904109589,0.0323325587717686,0.0,0.0323325587717686,0.0075831202999509
1型糖尿病伴反复低血糖发作的西医治疗方法有哪些。,0.0294117647058823,0.0198511116992297,0.0,0.0198511116992297,0.0073484371569914
踝关节扭伤的西医治疗方法有哪些。,0.0306905370843989,0.0207792159217417,0.0,0.0207792159217417,0.0067404055904158
头虱的西医治疗方法有哪些。,0.1694915254237288,0.1617647011591697,0.0166666619013902,0.1372548972376011,0.0126195670253319
腭血肿的西医治疗方法有哪些。,0.0319148936170212,0.02156333740528,0.0,0.02156333740528,0.0042591649076759
多发性骨髓瘤性紫癜的西医治疗方法有哪些。,0.0722347629796839,0.0639269357044268,0.0029197030358655,0.0547945156131027,0.0076635724926053
肺换气量减少的西医治疗方法有哪些。,0.036036036036036,0.024390239037962,0.0,0.024390239037962,0.0043923976846893
眼眶血管良性肿瘤的西医治疗方法有哪些。,0.030379746835443,0.0205128155140051,0.0,0.0205128155140051,0.0084318820285503
神经根痛的西医治疗方法有哪些。,0.0631067961165048,0.0540540493498908,0.0066115653872858,0.0540540493498908,0.0050031717443814
结肠松弛的西医治疗方法有哪些。,0.2613333333333333,0.2540540490546385,0.0771812030663599,0.2108108058113953,0.0293551434301815
柯萨奇病毒性脑炎的西医治疗方法有哪些。,0.2169197396963123,0.2105263109756849,0.0398860349477688,0.1403508723791937,0.0244498568069547
髋部多神经损伤的西医治疗方法有哪些。,0.0409556313993174,0.0277777728250394,0.0,0.0277777728250394,0.0123271785607665
球后视神经炎的西医治疗方法有哪些。,0.2117647058823529,0.2047619001837869,0.0499999952205004,0.1809523763742631,0.0156148529758451
脊膜脊髓膨出的西医治疗方法有哪些。,0.0278551532033426,0.0225988650924074,0.0,0.0225988650924074,0.0064779266993463
渗出性虹膜囊肿的西医治疗方法有哪些。,0.2813299232736572,0.2753246705918705,0.0528168965512799,0.233766229033429,0.0166311408170666
跟痛症的西医治疗方法有哪些。,0.0571428571428571,0.0451612853359006,0.0,0.0451612853359006,0.0144964184537987
脑膜炎球菌性关节炎的西医治疗方法有哪些。,0.0472972972972972,0.0343642562114294,0.0,0.0343642562114294,0.0120063464337314
头癣的西医治疗方法有哪些。,0.0771513353115726,0.0662650552934028,0.0,0.0542168625223186,0.0101321400916402
掌骨头骨折的西医治疗方法有哪些。,0.304,0.2981029760430667,0.0432612262813231,0.2547425424387307,0.0208272568937585
鼠疫的西医治疗方法有哪些。,0.0448717948717948,0.0325732849354377,0.0,0.0325732849354377,0.0139969547597067
无乳的西医治疗方法有哪些。,0.2133333333333333,0.2048517471018084,0.0421393791432907,0.1725067336247195,0.0267755431901973
胸椎附件交界性骨肿瘤的西医治疗方法有哪些。,0.0282485875706214,0.0171919720823324,0.0,0.0171919720823324,0.0113898127327697
结节性多动脉炎的西医治疗方法有哪些。,0.2102272727272727,0.201729101736249,0.0378071783700036,0.1498559028889869,0.0150925190392032
糖尿病性胚胎病的西医治疗方法有哪些。,0.2481389578163771,0.2412060253842075,0.0429042855161809,0.1809045178465191,0.0168824874000131
类风湿性肘关节炎的西医治疗方法有哪些。,0.0448430493273542,0.0362811744783301,0.0,0.0362811744783301,0.0075633735278787
劳恩-加农-莱文综合征的西医治疗方法有哪些。,0.1300309597523219,0.1194968503793364,0.0165631421385506,0.0880503094988334,0.0077343474894581
舌挫裂伤的西医治疗方法有哪些。,0.2054380664652567,0.1963190134050963,0.0120481877808443,0.1595091974541761,0.0171143703754474
淋球菌宫颈炎的西医治疗方法有哪些。,0.0353535353535353,0.025641020884156,0.0,0.025641020884156,0.0079442096688904
后天性眼睑缺损的西医治疗方法有哪些。,0.0444444444444444,0.0349999950281257,0.0,0.0349999950281257,0.0105564339178015
先天性主动脉憩室的西医治疗方法有哪些。,0.0280112044817927,0.0170454495494913,0.0,0.0170454495494913,0.008377595235656
足裂的西医治疗方法有哪些。,0.1333333333333333,0.1230769182648049,0.0200803167267473,0.1230769182648049,0.0193874057712978
乳房后天性缺失的西医治疗方法有哪些。,0.0244399185336048,0.0164948408584133,0.0,0.0164948408584133,0.0048200980611263
2型糖尿病性足溃疡和周围血管病的西医治疗方法有哪些。,0.043859649122807,0.0355555507381735,0.0,0.0355555507381735,0.0076222179873463
婴幼儿和童年异食癖的西医治疗方法有哪些。,0.0402010050251256,0.0305343461466252,0.0,0.0305343461466252,0.0122019617157364
糖尿病多发单神经病变的西医治疗方法有哪些。,0.0290456431535269,0.0209643558981942,0.0,0.0209643558981942,0.0076807741950127
晚期冠状动脉支架内血栓形成的西医治疗方法有哪些。,0.0409207161125319,0.0310880781271987,0.0,0.0310880781271987,0.0078249415440064
松果体恶性肿瘤的西医治疗方法有哪些。,0.0216216216216216,0.01095889917268,0.0,0.01095889917268,0.0058768254832702
视网膜色素变性(代谢异常性)的西医治疗方法有哪些。,0.0492170022371364,0.0407239770187962,0.0,0.0407239770187962,0.0078584549381662
输尿管缺如的西医治疗方法有哪些。,0.4,0.3937499950001953,0.0846774143978443,0.2999999950001953,0.0361152897510921
三期梅毒性麻痹的西医治疗方法有哪些。,0.0266666666666666,0.0162162113075252,0.0,0.0162162113075252,0.0062665145873936
红皮病的西医治疗方法有哪些。,0.043613707165109,0.0316455646204542,0.0,0.0316455646204542,0.0104121180612952
小脑发育不良性神经节细胞瘤的西医治疗方法有哪些。,0.0282485875706214,0.0172413743129886,0.0,0.0172413743129886,0.0075471560682892
腕和手水平的多处屈肌和肌腱粘连的西医治疗方法有哪些。,0.0341880341880341,0.0259740213699151,0.0,0.0259740213699151,0.0068843836082355
神经结节病的西医治疗方法有哪些。,0.1804511278195489,0.173027985055779,0.0167504138618287,0.1068702242415297,0.0071632042284192
异位肾上腺多激素分泌腺瘤的西医治疗方法有哪些。,0.1406593406593407,0.1333333284835557,0.0302571810991011,0.1022222173724446,0.0223471838894344
眼睑肌阵挛发作的西医治疗方法有哪些。,0.0307692307692307,0.0222222176789145,0.0,0.0222222176789145,0.005602580694405
白色纤维性丘疹病的西医治疗方法有哪些。,0.0530973451327433,0.0419161627514437,0.0,0.0419161627514437,0.0123674398185306
亚急性虹膜睫状体炎的西医治疗方法有哪些。,0.0350877192982456,0.025380705995002,0.0,0.025380705995002,0.0046228906936106
颈部脊髓的西医治疗方法有哪些。,0.0294117647058823,0.019900492809585,0.0,0.019900492809585,0.0074785403196642
三角韧带扭伤的西医治疗方法有哪些。,0.0471204188481675,0.037234037560124,0.0,0.037234037560124,0.0071308199974202
芽生菌病的西医治疗方法有哪些。,0.2453333333333333,0.2378378331605552,0.0350262648713512,0.1513513466740688,0.0149630786954083
上肢坏疽的西医治疗方法有哪些。,0.2116991643454039,0.2039660008914285,0.046181167421925,0.1586402218546013,0.0187300668619301
急性化脓性阑尾炎的西医治疗方法有哪些。,0.0212201591511936,0.0107526835628416,0.0,0.0107526835628416,0.0046146962415886
眼表恶性新生物的西医治疗方法有哪些。,0.0405405405405405,0.0318906559721054,0.0,0.0318906559721054,0.0072901121317621
先天性下肢畸形的西医治疗方法有哪些。,0.1736842105263157,0.1653333285026134,0.0247787560733661,0.1439999951692802,0.0135034369498257
1型糖尿病性神经性水肿的西医治疗方法有哪些。,0.0386740331491712,0.0280111995919945,0.0,0.0280111995919945,0.0104297535187215
肩关节钙化的西医治疗方法有哪些。,0.0398009950248756,0.0303030254255951,0.0,0.0303030254255951,0.0099747625908135
急性痉挛性瘫痪的西医治疗方法有哪些。,0.0137299771167048,0.0138888841676327,0.0,0.0138888841676327,0.0039964485258498
创伤验的西医治疗方法有哪些。,0.0416666666666666,0.0327868806212951,0.0,0.0327868806212951,0.0080840805967314
节肢动物蜇伤的西医治疗方法有哪些。,0.1739130434782608,0.1657458514086873,0.0175438546789179,0.127071818259516,0.0096034484750019
高氨血症的西医治疗方法有哪些。,0.2494432071269487,0.2421524615367291,0.0446428521605731,0.188340802343904,0.0135741856322929
踝蜂窝织炎的西医治疗方法有哪些。,0.2142857142857143,0.2061281288587147,0.053537279976895,0.155988853092698,0.0268457842888954
学步延迟的西医治疗方法有哪些。,0.0335570469798657,0.0204778111204567,0.0,0.0204778111204567,0.0084175335336864
卵巢支持细胞肿瘤的西医治疗方法有哪些。,0.0282828282828282,0.0205338760558094,0.0,0.0205338760558094,0.005789561776589
上睑下垂术后过矫的西医治疗方法有哪些。,0.0714285714285714,0.0609418235065726,0.0,0.0554016573015864,0.0036417292354582
眼眶急性炎症的西医治疗方法有哪些。,0.1922077922077922,0.184210521648338,0.0165562866014662,0.1473684163851802,0.0134681076645698
角质层增生药中毒的西医治疗方法有哪些。,0.0618101545253863,0.0535714238513436,0.0,0.049107138137058,0.0041630283379157
淋巴瘤性甲状腺肿的西医治疗方法有哪些。,0.0345679012345679,0.0249999950405009,0.0,0.0249999950405009,0.0049494845317995
颜面再发性皮炎的西医治疗方法有哪些。,0.0529100529100529,0.042895437432024,0.0,0.037533507137118,0.0115908662367734
糖原贮积症X型的西医治疗方法有哪些。,0.0492307692307692,0.0374999950017584,0.0,0.0374999950017584,0.0069648107833852
骨外露的西医治疗方法有哪些。,0.03954802259887,0.0286532901545972,0.0,0.0286532901545972,0.0141193703172211
流行性痤疮的西医治疗方法有哪些。,0.3008849557522124,0.2953020085870007,0.068862270477115,0.2416107334192154,0.0209106498110536
布氏杆菌性关节炎的西医治疗方法有哪些。,0.0496453900709219,0.0361010782155384,0.0,0.0361010782155384,0.0136875353395828
人工髋关节置换术后假体周围骨折的西医治疗方法有哪些。,0.0473684210526315,0.0373333283521428,0.0,0.0373333283521428,0.0124591402692459
感染性贫血的西医治疗方法有哪些。,0.2043795620437956,0.1975308592897425,0.0321027237356659,0.1382716000304833,0.0105506854525907
乳头肥大的西医治疗方法有哪些。,0.2209302325581395,0.2123893755501607,0.0339622591919551,0.1474926203879188,0.0190722936469748
肺通气功能正常的西医治疗方法有哪些。,0.1581395348837209,0.150588230298796,0.0093312547316866,0.1176470538282078,0.0056416334774902
横结肠损伤的西医治疗方法有哪些。,0.2613065326633166,0.2551020358383227,0.0527182816807758,0.22959183175669,0.0320677199619079
晶体异位和脱位的西医治疗方法有哪些。,0.0380434782608695,0.027624304447362,0.0,0.027624304447362,0.0031123469276049
尊麻疹型药疹的西医治疗方法有哪些。,0.032258064516129,0.0217983601912565,0.0,0.0217983601912565,0.0029160405132139
吸入血引起的肺炎的西医治疗方法有哪些。,0.0385852090032154,0.0261437858573635,0.0,0.0261437858573635,0.0120337890749456
精神病性抑郁症的西医治疗方法有哪些。,0.0495049504950495,0.0401002456529801,0.0,0.0401002456529801,0.0091901657730142
失水引起的中暑虚脱的西医治疗方法有哪些。,0.0304568527918781,0.0206185517022278,0.0,0.0206185517022278,0.0081160394635694
脉络膜毛细血管萎缩的西医治疗方法有哪些。,0.0387409200968523,0.0293398485592513,0.0,0.0293398485592513,0.0037576263122891
尿道炎的西医治疗方法有哪些。,0.2011173184357541,0.1926345561697791,0.0599250887508595,0.1756373890309689,0.0148842837947328
心脏纤维瘤的西医治疗方法有哪些。,0.2098214285714285,0.2036199049618149,0.0475482863549921,0.1809954705726747,0.0149747648734666
新生儿吞咽动作不协调的西医治疗方法有哪些。,0.0194931773879142,0.0118110189910272,0.0,0.0118110189910272,0.0048448665177193
精囊炎的西医治疗方法有哪些。,0.0348432055749129,0.0212765907650532,0.0,0.0212765907650532,0.0110949138030937
喉返神经麻痹的西医治疗方法有哪些。,0.0433436532507739,0.0314465358822839,0.0,0.0314465358822839,0.0111875655020903
先天性支气管软化的西医治疗方法有哪些。,0.0633663366336633,0.0561122197332544,0.0054945005642856,0.0561122197332544,0.0071976716896542
1型糖尿病性自主神经病的西医治疗方法有哪些。,0.0432098765432098,0.0314465359762279,0.0,0.0314465359762279,0.0130043879663591
十二指肠静脉曲张伴出血的西医治疗方法有哪些。,0.0177514792899408,0.0060060010612454,0.0,0.0060060010612454,0.0051190254366263
日光性荨麻疹的西医治疗方法有哪些。,0.2237136465324384,0.2171945652540899,0.032983503272862,0.1628959227201533,0.0108787948824131
单侧透明肺的西医治疗方法有哪些。,0.2528735632183908,0.2558139484885411,0.0769230719656807,0.2093023205815644,0.0408708136289377
根尖周病的西医治疗方法有哪些。,0.1768707482993197,0.1697247660209579,0.0428790150797948,0.1376146742778387,0.014353877404455
操作中休克的西医治疗方法有哪些。,0.0652173913043478,0.0550964137358563,0.0074211453131476,0.0550964137358563,0.010482432411037
急性肾小球肾炎伴增生性肾小球肾炎的西医治疗方法有哪些。,0.1481481481481481,0.1408450657091848,0.0387722083093014,0.1314553943476825,0.0155377197169604
无毒昆虫咬伤的西医治疗方法有哪些。,0.0406779661016949,0.0275862019051138,0.0,0.0275862019051138,0.0117807131853896
冠状血管畸形的西医治疗方法有哪些。,0.0332409972299169,0.0224719051180417,0.0,0.0224719051180417,0.0088134238668666
血小板减少性紫癜眼底改变的西医治疗方法有哪些。,0.0546448087431694,0.044321324663869,0.0,0.0387811584588829,0.0104351930697634
孕产妇低血压综合征的西医治疗方法有哪些。,0.1899441340782122,0.1874999950195314,0.0340909040920576,0.1363636313831678,0.0185690066581912
颅骨继发恶性肿瘤的西医治疗方法有哪些。,0.2978723404255319,0.2918660237412147,0.0559875533203858,0.2440191337890616,0.0236009269662638
增生硬化性肾小球肾炎的西医治疗方法有哪些。,0.1370449678800856,0.1301518389363876,0.0178837506092084,0.0954446805849777,0.0108569716731673
残胃溃疡的西医治疗方法有哪些。,0.2211055276381909,0.2182741069133449,0.0633333285333336,0.1522842591976089,0.0215208846573753
上肢短小缺陷的西医治疗方法有哪些。,0.2334096109839817,0.2273781854406469,0.0718562824578242,0.1577726169951713,0.0315859917877046
上臂溃疡(恶性)的西医治疗方法有哪些。,0.0292887029288702,0.0211416440701038,0.0,0.0211416440701038,0.0069512349890374
继发性肾上腺功能不足的西医治疗方法有哪些。,0.0435967302452316,0.0332409923726804,0.0,0.0332409923726804,0.0097154561331553
新生儿脐周脓肿的西医治疗方法有哪些。,0.0357142857142857,0.0270880316983023,0.0,0.0270880316983023,0.0066974464179017
路易体痴呆的西医治疗方法有哪些。,0.0304568527918781,0.0206185517043534,0.0,0.0206185517043534,0.0105389879058681
急性间壁再发心肌梗死的西医治疗方法有哪些。,0.0303687635574837,0.0219298199311336,0.0,0.0219298199311336,0.004425885866104
原发性醛固酮增多症的西医治疗方法有哪些。,0.0517241379310344,0.0408163215340553,0.0,0.0408163215340553,0.0118301568333437
单侧完全喉麻痹的西医治疗方法有哪些。,0.0225733634311512,0.0136986255911067,0.0,0.0136986255911067,0.0047376308486885
腕部及手部交界性骨肿瘤的西医治疗方法有哪些。,0.0394736842105263,0.0310421239630097,0.0,0.0310421239630097,0.0078663180916763
指骨骨折畸形愈合的西医治疗方法有哪些。,0.0402010050251256,0.0305343465439083,0.0033444766819235,0.0305343465439083,0.0064519001544534
青少年特发性脊柱侧凸的西医治疗方法有哪些。,0.0388349514563106,0.0313725442782783,0.0,0.0274509756508274,0.0041798563686493
阴道排液的西医治疗方法有哪些。,0.0278551532033426,0.0170454496545726,0.0,0.0170454496545726,0.0043239565723944
外阴低级别鳞状上皮内病变的西医治疗方法有哪些。,0.0393258426966292,0.0284900234900699,0.0,0.0284900234900699,0.0107887029957374
年龄相关性白内障的西医治疗方法有哪些。,0.0929095354523227,0.0835380787991478,0.0,0.0835380787991478,0.0036748978968557
肺隐球菌病的西医治疗方法有哪些。,0.1842696629213483,0.1772727226083679,0.0207407358238036,0.136363631699277,0.0113043341971413
强迫型人格障碍的西医治疗方法有哪些。,0.2505050505050505,0.2448979543599334,0.0554089660141607,0.1918367298701375,0.0166204307515887
室管膜下瘤的西医治疗方法有哪些。,0.0469483568075117,0.0380952336350345,0.0,0.0380952336350345,0.0051865965585914
塑料变应性接触性皮炎的西医治疗方法有哪些。,0.0536912751677852,0.0409556264161498,0.0,0.0409556264161498,0.0165282547350458
肿瘤性钙化的西医治疗方法有哪些。,0.2555066079295154,0.2577777729438025,0.0662824157731983,0.1999999951660248,0.0196795267241801
触电的西医治疗方法有哪些。,0.2228571428571428,0.2144927487795002,0.031067956185579,0.179710140083848,0.016283904672488
妊娠期实质性乳腺炎的西医治疗方法有哪些。,0.211453744493392,0.2048997725668028,0.0393343369606868,0.1648106857071146,0.0122978401422438
高血脂的西医治疗方法有哪些。,0.0498442367601246,0.0379746786326316,0.0,0.0379746786326316,0.011995566662178
多汗症的西医治疗方法有哪些。,0.0381471389645776,0.0276243044313369,0.0,0.0276243044313369,0.014030671805854
卵巢妊娠破裂的西医治疗方法有哪些。,0.2953020134228187,0.286689414796678,0.0235294068484439,0.2457337833973606,0.0265087724550901
横断伴后壁骨折的西医治疗方法有哪些。,0.0324825986078886,0.0234741734726365,0.0,0.0234741734726365,0.0091571216383601
单侧完全性牙槽突裂的西医治疗方法有哪些。,0.0390879478827361,0.0264900612392009,0.0,0.0264900612392009,0.0105619712207805
膜状胎盘的西医治疗方法有哪些。,0.0361757105943152,0.0261780061621124,0.0,0.0261780061621124,0.0055873698876808
主动脉缩窄的西医治疗方法有哪些。,0.0394736842105263,0.0311111063200995,0.0,0.0222222174312109,0.0026671437005328
先天性泪道畸形的西医治疗方法有哪些。,0.142548596112311,0.1353711743600428,0.0086956473302274,0.100436676543449,0.0093829557577367
淋巴结炎的西医治疗方法有哪些。,0.0647948164146868,0.0571428528656928,0.0,0.0571428528656928,0.0082983593732854
波士顿疹病的西医治疗方法有哪些。,0.0340136054421768,0.0207612407399348,0.0,0.0207612407399348,0.0111588994912344
膈下脓肿的西医治疗方法有哪些。,0.0135135135135135,0.0045558041429883,0.0,0.0045558041429883,0.0023285642625621
右主支气管恶性肿瘤的西医治疗方法有哪些。,0.0413223140495867,0.0253164512517588,0.0,0.0253164512517588,0.0086773158451143
鼻甲息肉的西医治疗方法有哪些。,0.0346020761245674,0.0211267555656131,0.0,0.0211267555656131,0.0038139428698733
特发性毛细血管内皮病的西医治疗方法有哪些。,0.1282051282051282,0.1204301026569547,0.0088757346548205,0.0817204252376,0.008529214087008
主动脉发育不良的西医治疗方法有哪些。,0.0372960372960373,0.0283018818993644,0.0,0.0283018818993644,0.0056123476587262
肩关节骨性关节炎的西医治疗方法有哪些。,0.0239520958083832,0.0161290276451138,0.0,0.0120967695805981,0.0021779096396096
复发性脑血管病的西医治疗方法有哪些。,0.2948402948402948,0.2885572089427242,0.0636942625273341,0.2388059651616297,0.0331474120735691
下肢静脉曲张的西医治疗方法有哪些。,0.0305010893246187,0.022075050310465,0.0,0.022075050310465,0.0069569834418484
多形性脂肪瘤的西医治疗方法有哪些。,0.0680851063829787,0.0603448228987072,0.0,0.056034478071121,0.0057147915055495
外阴原位癌的西医治疗方法有哪些。,0.3775510204081632,0.3762886548237061,0.0620154988875191,0.1958762836896855,0.0259852451390718
丝虫病的西医治疗方法有哪些。,0.0355029585798816,0.0240240190294809,0.0,0.0240240190294809,0.006804412919571
巨细胞病毒性胰腺炎的西医治疗方法有哪些。,0.1843971631205673,0.176610973698031,0.0278637721329169,0.1193317374211814,0.0133302693503494
硬脑膜下水瘤的西医治疗方法有哪些。,0.0088495575221238,0.0,0.0,0.0,0.0021287398557312
T细胞/组织细胞富集型大B细胞淋巴瘤的西医治疗方法有哪些。,0.1981566820276497,0.191142186171777,0.0619902070880784,0.1585081535377444,0.017687535170229
虹膜后粘连的西医治疗方法有哪些。,0.199074074074074,0.1920374660283335,0.018779337852916,0.1826697845295045,0.0084525474460394
先天性椎体畸形的西医治疗方法有哪些。,0.1159420289855072,0.1097046367035199,0.0250347656295165,0.1012658181381191,0.0080776541643425
慢性前列腺纤维化的西医治疗方法有哪些。,0.0350109409190372,0.0265486677735148,0.0,0.0265486677735148,0.0062812095903095
皮肤囊肿的西医治疗方法有哪些。,0.2902208201892744,0.2820512771334649,0.0345572304223099,0.2307692258514136,0.0119034313048911
多发软组织损伤的西医治疗方法有哪些。,0.2709677419354839,0.2622950769737168,0.0852017888671602,0.2229508146786349,0.0515905797760975
脑动脉炎的西医治疗方法有哪些。,0.0402684563758389,0.0273037493221828,0.0,0.0273037493221828,0.0109303735817397
垂体功能减退性肌病的西医治疗方法有哪些。,0.0398009950248756,0.0302266954600315,0.0,0.0302266954600315,0.0092786883360799
主-肺动脉窗的西医治疗方法有哪些。,0.1037037037037036,0.0954773821791118,0.0033003251432938,0.0904522565509711,0.0069555143630917
造釉细胞型颅咽管瘤的西医治疗方法有哪些。,0.0398860398860398,0.0289855022467557,0.0,0.0289855022467557,0.0090757381269165
脑外伤后遗症的西医治疗方法有哪些。,0.0311111111111111,0.0225225180055402,0.0,0.0225225180055402,0.0067929333711011
结膜天疱疹的西医治疗方法有哪些。,0.1176470588235294,0.1075949317090612,0.0087145920325068,0.1012658177850106,0.0135507103847399
尿道息肉的西医治疗方法有哪些。,0.2175066312997347,0.2096774145028328,0.041522486355468,0.1720430059006823,0.0209159926980255
跗跖关节脱位的西医治疗方法有哪些。,0.0367454068241469,0.0265957396859448,0.0,0.0265957396859448,0.0098364964743768
戈谢氏病性骨坏死的西医治疗方法有哪些。,0.0393120393120393,0.0298507415420417,0.0,0.0298507415420417,0.0075244972089214
产褥期传染病的西医治疗方法有哪些。,0.2376811594202898,0.2314540009400454,0.069597064597137,0.1958456923347041,0.0344413893006153
甲状腺高功能腺瘤的西医治疗方法有哪些。,0.0311111111111111,0.0225225178406794,0.0,0.0225225178406794,0.0046992845099336
